josefinatravel,hoteles,resultados,5208,0,los-angeles-estados-unidos,21-02-2021,23-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,10390,0,villa-carlos-paz-argentina,13-02-2021,16-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,348,0,anguilla-anguila,14-05-2021,21-05-2021
asocmutual9dejuliofreyre,hoteles,resultados,383,0,antigua-antigua-y-barbuda,25-08-2021,01-09-2021
asocmutual9dejuliofreyre,hoteles,resultados,4784,0,la-romana-republica-dominicana,16-06-2021,23-06-2021
asocmutual9dejuliofreyre,hoteles,resultados,8066,0,salta-argentina,03-04-2021,09-04-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,10-02-2021,17-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,11-02-2021,18-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,12-02-2021,19-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,12-06-2021,19-06-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,13-02-2021,20-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,13-06-2021,20-06-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,14-02-2021,21-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,14-06-2021,21-06-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,15-06-2021,22-06-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,16-02-2021,23-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,17-02-2021,24-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,8088,0,san-andres-island-colombia,18-02-2021,25-02-2021
asocmutual9dejuliofreyre,hoteles,resultados,8100,0,san-carlos-de-bariloche-argentina,05-08-2021,12-08-2021
asocmutual9dejuliofreyre,hoteles,resultados,8100,0,san-carlos-de-bariloche-argentina,13-05-2021,20-05-2021
asocmutual9dejuliofreyre,hoteles,resultados,8100,0,san-carlos-de-bariloche-argentina,17-06-2021,24-06-2021
asocmutual9dejuliofreyre,hoteles,resultados,8100,0,san-carlos-de-bariloche-argentina,19-08-2021,26-08-2021
asocmutual9dejuliofreyre,hoteles,resultados,8100,0,san-carlos-de-bariloche-argentina,22-06-2021,29-06-2021
asocmutual9dejuliofreyre,paquetes,detalle,43572,tesoros-de-turquia-01-de-abril,token,00000000-0000-0000-0000-000000000000,1
asocmutual9dejuliofreyre,paquetes,detalle,43572,tesoros-de-turquia-01-de-abril,resultados,origen_id,24223&salida
asocmutual9dejuliofreyre,productos,detalle,32787,salta-clasico,tipo,productos,1
asocmutual9dejuliofreyre,productos,detalle,32971,el-calafate-el-chalten,tipo,productos,1
asocmutual9dejuliofreyre,productos,detalle,32974,calafate-ushuaia,tipo,productos,1
asocmutual9dejuliofreyre,productos,detalle,796,calafate-clasico,tipo,productos,1
asocmutual9dejuliofreyre,vuelos,resultados,BUE,CCS,10-09-2021,05-12-2021,adultos
asocmutual9dejuliofreyre,vuelos,resultados,BUE,CCS,10-09-2021,07-12-2021,adultos
asocmutual9dejuliofreyre,vuelos,resultados,COR,FTE,USH,FTE,USH
asocmutual9dejuliofreyre,vuelos,resultados,COR,FTE,USH,FTE,USH
atamatoturismo,hoteles,resultados,1369,0,buenos-aires-ar-argentina,15-02-2021,22-02-2021
aterrizandosuenos,cotizador-offline,home,resultados,CUN,10-03-2021,22-03-2021,1
aterrizandosuenos,cotizador-offline,home,resultados,PCM,10-03-2021,22-03-2021,1
aterrizandosuenos,cotizador-offline,home,resultados,USH,22-10-2021,29-10-2021,1
aterrizandosuenos,hoteles,resultados,2577,0,el-calafate-argentina,03-04-2021,07-04-2021
aterrizandosuenos,hoteles,resultados,2577,0,el-calafate-argentina,10-10-2021,14-10-2021
aterrizandosuenos,hoteles,resultados,2577,0,el-calafate-argentina,12-09-2021,16-09-2021
aterrizandosuenos,hoteles,resultados,2577,0,el-calafate-argentina,22-10-2021,26-10-2021
aterrizandosuenos,hoteles,resultados,3800,0,iguazu-argentina,20-07-2021,24-07-2021
aterrizandosuenos,hoteles,resultados,416,0,aracaju-brasil,05-12-2021,13-12-2021
aterrizandosuenos,hoteles,resultados,5752,0,mendoza-argentina,11-02-2021,15-02-2021
aterrizandosuenos,hoteles,resultados,5752,0,mendoza-argentina,15-07-2021,20-07-2021
aterrizandosuenos,hoteles,resultados,5752,0,mendoza-argentina,18-02-2021,25-02-2021
aterrizandosuenos,hoteles,resultados,5752,0,mendoza-argentina,19-03-2021,23-03-2021
aterrizandosuenos,hoteles,resultados,5752,0,mendoza-argentina,20-02-2021,25-02-2021
aterrizandosuenos,hoteles,resultados,5752,0,mendoza-argentina,22-04-2021,29-04-2021
aterrizandosuenos,hoteles,resultados,5752,0,mendoza-argentina,30-01-2021,04-02-2021
aterrizandosuenos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,10-03-2021,18-03-2021
aterrizandosuenos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,10-03-2021,19-03-2021
aterrizandosuenos,hoteles,resultados,7493,0,punta-cana-republica-dominicana,02-06-2021,09-06-2021
aterrizandosuenos,hoteles,resultados,7493,0,punta-cana-republica-dominicana,11-03-2021,18-03-2021
aterrizandosuenos,hoteles,resultados,7753,0,rio-de-janeiro-brasil,16-05-2021,23-05-2021
aterrizandosuenos,hoteles,resultados,8066,0,salta-argentina,16-05-2021,23-05-2021
aterrizandosuenos,hoteles,resultados,8066,0,salta-argentina,24-03-2021,25-03-2021
aterrizandosuenos,hoteles,resultados,8100,0,san-carlos-de-bariloche-argentina,16-07-2021,21-07-2021
aterrizandosuenos,hoteles,resultados,9622,0,ushuaia-argentina,07-04-2021,10-04-2021
aterrizandosuenos,hoteles,resultados,9622,0,ushuaia-argentina,14-10-2021,17-10-2021
aterrizandosuenos,hoteles,resultados,9622,0,ushuaia-argentina,16-09-2021,19-09-2021
aterrizandosuenos,hoteles,resultados,9622,0,ushuaia-argentina,26-10-2021,29-10-2021
aterrizandosuenos,productos,detalle,32804,iguazu-clasico,tipo,productos,1
aterrizandosuenos,productos,detalle,43562,bariloche-ruta-de-la-cerveza,tipo,productos,1
aterrizandosuenos,productos,detalle,43574,mendoza-rafting-cabalgata,tipo,productos,1
atypicaviajes,vuelos,resultados,ROS,BRC,01-05-2021,06-05-2021,adultos
atypicaviajes,vuelos,resultados,ROS,BRC,01-05-2021,08-05-2021,adultos
atypicaviajes,vuelos,resultados,ROS,BRC,03-05-2021,08-05-2021,adultos
atypicaviajes,vuelos,resultados,ROS,BRC,04-05-2021,09-05-2021,adultos
austerdmc,hoteles,resultados,7493,0,punta-cana-republica-dominicana,22-10-2021,31-10-2021
austerdmc,hoteles,resultados,7493,0,punta-cana-republica-dominicana,22-10-2021,31-10-2021
austerdmc,productos,detalle,43285,morro-sao-pablo,tipo,productos,1
austerdmc,productos,detalle,43569,mendoza-clasico-en-auto,tipo,productos,1
austerdmc,vuelos,resultados,BUE,RIO,20-02-2021,27-02-2021,adultos
avallone,productos,detalle,32818,buenos-aires-clasico,1,1,00:00:00
avallone,vuelos,resultados,MDZ,BRC,24-02-2021,28-02-2021,adultos
avallone,vuelos,resultados,MDZ,BRC,26-02-2021,01-03-2021,adultos
avallone,vuelos,resultados,MDZ,BUE,20-05-2021,25-05-2021,adultos
avallone,vuelos,resultados,MDZ,CUN,19-02-2021,27-02-2021,adultos
babelcarlospaz,hoteles,resultados,1441,0,buzios-brasil,19-04-2021,26-04-2021
babelcarlospaz,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,22-03-2021,29-03-2021
babelcarlospaz,hoteles,resultados,1612,0,cartagena-colombia,02-03-2021,09-03-2021
babelcarlospaz,hoteles,resultados,1612,0,cartagena-colombia,04-03-2021,11-03-2021
babelcarlospaz,hoteles,resultados,1612,0,cartagena-colombia,04-03-2021,11-03-2021
babelcarlospaz,hoteles,resultados,1612,0,cartagena-colombia,06-02-2021,13-02-2021
babelcarlospaz,hoteles,resultados,1612,0,cartagena-colombia,06-02-2021,13-02-2021
babelcarlospaz,hoteles,resultados,5796,0,miami-fl-estados-unidos,01-12-2021,08-12-2021
babelcarlospaz,hoteles,resultados,6305,0,natal-brasil,19-04-2021,27-04-2021
babelcarlospaz,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,01-02-2021,08-02-2021
babelcarlospaz,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,03-02-2021,10-02-2021
babelcarlospaz,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,03-10-2021,17-10-2021
babelcarlospaz,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,16-02-2021,23-02-2021
babelcarlospaz,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,22-03-2021,29-03-2021
babelcarlospaz,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,22-03-2021,29-03-2021
babelcarlospaz,hoteles,resultados,7753,0,rio-de-janeiro-brasil,05-09-2021,12-09-2021
babelcarlospaz,vuelos,resultados,BUE,ZAG,01-06-2021,14-06-2021,adultos
babelcarlospaz,vuelos,resultados,BUE,ZAG,20-02-2021,30-04-2021,adultos
babelcarlospaz,vuelos,resultados,BUE,ZAG,24-02-2021,30-04-2021,adultos
babelcarlospaz,vuelos,resultados,BUE,ZAG,25-02-2021,05-05-2021,adultos
babelcarlospaz,vuelos,resultados,COR,PUJ,02-06-2021,16-06-2021,adultos
babelviaje,hoteles,resultados,5527,0,mar-del-plata-argentina,12-02-2021,16-02-2021
babelviaje,productos,detalle,941,mar-del-plata-clasico,1,1,00:00:21
babelviaje,vuelos,resultados,SCL,MDZ,25-02-2021,28-02-2021,adultos
babelviajesvicentelopez,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,11-08-2021,21-08-2021
babelviajesvicentelopez,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,17-08-2021,27-08-2021
babelviajesvicentelopez,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,17-08-2021,27-08-2021
babelviajesvicentelopez,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,17-08-2021,27-08-2021
babelviajesvicentelopez,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,17-08-2021,27-08-2021
babelviajesvicentelopez,hoteles,resultados,9070,0,tandil-argentina,13-02-2021,19-02-2021
babelviajesvicentelopez,hoteles,resultados,9486,0,tulum-mexico,12-02-2021,20-02-2021
bagu,vuelos,resultados,BUE,PUJ,19-02-2021,01-03-2021,adultos
bagu,vuelos,resultados,BUE,PUJ,20-02-2021,02-03-2021,adultos
bagu,vuelos,resultados,BUE,PUJ,22-02-2021,04-03-2021,adultos
balearesviajesyturismo,hoteles,resultados,10362,0,entre-rios-argentina,12-02-2021,14-02-2021
balearesviajesyturismo,vuelos,resultados,ASU,ADZ,15-11-2021,22-11-2021,adultos
balearesviajesyturismo,vuelos,resultados,ASU,CUN,15-11-2021,22-11-2021,adultos
bannerturismo,cupos,resultados,ciudad_origen,BUE&desde,05-02-2021&hasta,12-02-2021&adultos,3
bannerturismo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,04-02-2021,11-02-2021
bannerturismo,productos,detalle,43544,recorre-usa-canada-en-motorhome,1,1,00:00:00
bannerturismo,vuelos,resultados,ASU,BUE,03-03-2021,,clase
bentancourtrepresentaciones,cupos,resultados,aeropuerto_origen,COR&aeropuerto_destino,FTE&desde,01-02-2021&hasta,08-02-2021&adultos
bentancourtrepresentaciones,cupos,resultados,ciudad_origen,COR&ciudad_destino,FTE&desde,01-02-2021&hasta,27-02-2021&adultos
bentancourtrepresentaciones,productos,detalle,796,calafate-clasico,tipo,productos,1
benzaquenviajesyturismo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,25-03-2021,31-03-2021
benzaquenviajesyturismo,hoteles,resultados,497,0,aruba-aruba,17-03-2021,26-03-2021
benzaquenviajesyturismo,hoteles,resultados,6792,0,orlando-estados-unidos,11-02-2021,23-02-2021
benzaquenviajesyturismo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,14-03-2021,24-03-2021
benzaquenviajesyturismo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,17-03-2021,26-03-2021
benzaquenviajesyturismo,hoteles,resultados,7753,0,rio-de-janeiro-brasil,09-03-2021,16-03-2021
benzaquenviajesyturismo,vuelos,resultados,BUE,AUA,17-03-2021,26-03-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,AUA,17-03-2021,26-03-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,AUA,18-03-2021,25-03-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,CUN,14-03-2021,24-03-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,CUN,14-03-2021,25-03-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,CUN,16-03-2021,29-03-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,CUN,25-03-2021,06-04-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,MCO,05-02-2021,15-02-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,MCO,06-02-2021,15-02-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,MCO,13-02-2021,21-02-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,BUE,MCO,13-02-2021,22-02-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,LUQ,BUE,24-03-2021,,adultos
benzaquenviajesyturismo,vuelos,resultados,LUQ,BUE,24-03-2021,07-04-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,LUQ,BUE,25-03-2021,,adultos
benzaquenviajesyturismo,vuelos,resultados,LUQ,EZE,24-03-2021,,adultos
benzaquenviajesyturismo,vuelos,resultados,MDZ,BUE,24-03-2021,07-04-2021,adultos
benzaquenviajesyturismo,vuelos,resultados,MDZ,Eze,24-03-2021,,adultos
bonvivantviajes,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,05-11-2021,10-11-2021
bonvivantviajes,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,16-11-2021,21-11-2021
bonvivantviajes,productos,detalle,32804,iguazu-clasico,1,1,00:03:11
bravofranquiciadeonetrip,hoteles,detalle,32564,san-carlos-de-bariloche-argentina,25-02-2021,01-03-2021,1
bravofranquiciadeonetrip,hoteles,resultados,8146,0,san-martin-de-los-andes-argentina,01-03-2021,04-03-2021
buhrer,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,21-03-2021,01-04-2021
calipsoviajes,vuelos,resultados,BUE,BLQ,10-04-2021,07-11-2021,adultos
calipsoviajes,vuelos,resultados,BUE,BLQ,11-04-2021,08-11-2021,adultos
calipsoviajes,vuelos,resultados,BUE,BLQ,13-04-2021,10-11-2021,adultos
calipsoviajes,vuelos,resultados,BUE,BLQ,13-04-2021,10-11-2021,adultos
calipsoviajes,vuelos,resultados,BUE,CUN,06-11-2021,20-11-2021,adultos
camilalopez,cotizador-offline,home,resultados,FTE,01-02-2021,04-02-2021,1
camilalopez,cotizador-offline,home,resultados,VDM,10-03-2021,17-03-2021,1
camilalopez,hoteles,detalle,90000705,el-calafate-argentina,31-01-2021,05-02-2021,1
camilalopez,productos,detalle,43600,las-grutas,tipo,productos,1
camilalopez,productos,detalle,796,calafate-clasico,tipo,productos,1
camilalopez,vuelos,resultados,BUE,FTE,02-02-2021,03-02-2021,adultos
camilalopez,vuelos,resultados,BUE,MDZ,31-01-2021,05-02-2021,adultos
camilalopez,vuelos,resultados,BUE,SLA,31-01-2021,05-02-2021,adultos
camilalopez,vuelos,resultados,BUE,VDM,08-03-2021,17-03-2021,clase
camilalopez,vuelos,resultados,BUE,VDM,09-03-2021,16-03-2021,adultos
camilalopez,vuelos,resultados,BUE,VDM,10-03-2021,17-03-2021,adultos
camilalopez,vuelos,resultados,BUE,VDM,10-03-2021,17-03-2021,clase
camilalopez,vuelos,resultados,BUE,VDM,10-03-2021,17-03-2021,clase
caofranquiciadeonetrip,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,20-08-2021,30-08-2021
caofranquiciadeonetrip,hoteles,resultados,6336,0,negril-jamaica,09-09-2021,19-09-2021
carinthiaviajes,paquetes,detalle,43572,tesoros-de-turquia-01-de-abril,1,1,00:00:00
carinthiaviajes,productos,detalle,43089,samana,1,1,00:00:13
carinthiaviajes,productos,detalle,43135,curacao,token,00000000-0000-0000-0000-000000000000,1
carlettomathusviajesyturismo,cotizador-offline,home,resultados,CUN,10-02-2021,17-02-2021,1
carlettomathusviajesyturismo,cotizador-offline,home,resultados,PCM,11-09-2021,25-09-2021,1
carlettomathusviajesyturismo,hoteles,resultados,10346,0,bayahibe-republica-dominicana,02-04-2021,09-04-2021
carlettomathusviajesyturismo,hoteles,resultados,10346,0,bayahibe-republica-dominicana,09-04-2021,16-04-2021
carlettomathusviajesyturismo,hoteles,resultados,10346,0,bayahibe-republica-dominicana,16-04-2021,23-04-2021
carlettomathusviajesyturismo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,10-02-2021,20-02-2021
carlettomathusviajesyturismo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,10-02-2021,20-02-2021
carlettomathusviajesyturismo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,11-06-2021,19-06-2021
carsosviajesyturismo,vuelos,resultados,UAQ,MDQ,01-03-2021,13-03-2021,adultos
carsosviajesyturismo,vuelos,resultados,UAQ,MDQ,28-02-2021,14-03-2021,adultos
ceara,hoteles,resultados,7493,0,punta-cana-republica-dominicana,06-04-2021,13-04-2021
ceibo,cotizador-offline,home,resultados,MBJ,13-03-2021,20-03-2021,1
ceibo,cotizador-offline,home,resultados,NEG,13-03-2021,20-03-2021,1
ceibo,cotizador-offline,home,resultados,PTY,13-03-2021,20-03-2021,1
ceibo,hoteles,resultados,10346,0,bayahibe-republica-dominicana,10-04-2021,15-04-2021
ceibo,hoteles,resultados,10346,0,bayahibe-republica-dominicana,16-05-2021,21-05-2021
ceibo,hoteles,resultados,10346,0,bayahibe-republica-dominicana,25-02-2021,02-03-2021
ceibo,hoteles,resultados,10378,0,cayo-santa-maria-cuba,06-04-2021,12-04-2021
ceibo,hoteles,resultados,10378,0,cayo-santa-maria-cuba,16-04-2021,21-04-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,01-05-2021,05-05-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,02-09-2021,06-09-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,02-10-2021,09-10-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,03-02-2021,07-02-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,03-02-2021,07-02-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,05-02-2021,12-02-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,11-03-2021,15-03-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,15-02-2021,19-02-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,16-02-2021,20-02-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,29-03-2021,06-04-2021
ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,30-03-2021,06-04-2021
ceibo,hoteles,resultados,3534,0,la-habana-cuba,09-04-2021,11-04-2021
ceibo,hoteles,resultados,4784,0,la-romana-republica-dominicana,16-05-2021,21-05-2021
ceibo,hoteles,resultados,4784,0,la-romana-republica-dominicana,20-06-2021,25-06-2021
ceibo,hoteles,resultados,4784,0,la-romana-republica-dominicana,20-06-2021,25-06-2021
ceibo,hoteles,resultados,6336,0,negril-jamaica,10-04-2021,17-04-2021
ceibo,hoteles,resultados,6945,0,panama-city-panama,06-04-2021,10-04-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,01-05-2021,06-05-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,05-02-2021,12-02-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,06-09-2021,11-09-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,07-02-2021,12-02-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,07-02-2021,12-02-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,10-02-2021,15-02-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,15-03-2021,20-03-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,20-02-2021,25-02-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,26-02-2021,13-03-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,29-03-2021,06-04-2021
ceibo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,30-03-2021,06-04-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,10-04-2021,15-04-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,11-05-2021,16-05-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,15-04-2021,20-04-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,18-02-2021,28-02-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,20-02-2021,25-02-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,20-09-2021,02-10-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,25-06-2021,30-06-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,25-06-2021,30-06-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,25-06-2021,30-06-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,25-06-2021,30-06-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,25-06-2021,30-06-2021
ceibo,hoteles,resultados,7493,0,punta-cana-republica-dominicana,25-06-2021,30-06-2021
ceibo,hoteles,resultados,8088,0,san-andres-island-colombia,30-03-2021,06-04-2021
ceibo,hoteles,resultados,8088,0,san-andres-island-colombia,30-03-2021,06-04-2021
ceibo,hoteles,resultados,9486,0,tulum-mexico,08-03-2021,13-03-2021
ceibo,hoteles,resultados,9698,0,varadero-cuba,11-04-2021,16-04-2021
ceibo,vuelos,resultados,BUE,SNU,HAV,BUE,09-04-2021
ceibo,vuelos,resultados,BUE,CUN,16-02-2021,25-02-2021,adultos
ceibo,vuelos,resultados,BUE,PUJ,10-02-2021,15-02-2021,adultos
ceibo,vuelos,resultados,BUE,PUJ,18-02-2021,28-02-2021,adultos
ceibo,vuelos,resultados,BUE,PUJ,20-02-2021,02-03-2021,adultos
ceibo,vuelos,resultados,BUE,PUJ,20-06-2021,30-06-2021,adultos
ceiboviajes,cotizador-offline,home,resultados,CCC,10-03-2021,17-03-2021,1
ceiboviajes,cotizador-offline,home,resultados,CSM,10-03-2021,17-03-2021,1
ceiboviajes,cotizador-offline,home,resultados,CYG,10-03-2021,17-03-2021,1
ceiboviajes,cotizador-offline,home,resultados,ISJ,01-03-2021,31-03-2021,1
ceiboviajes,cotizador-offline,home,resultados,RIO,10-02-2021,17-02-2021,1
ceiboviajes,hoteles,detalle,140565,providenciales-islas-turcas-y-caicos,05-09-2021,12-09-2021,1
ceiboviajes,hoteles,detalle,542,cancuncosta-mujeres-mexico,21-02-2021,28-02-2021,1
ceiboviajes,hoteles,resultados,10346,0,bayahibe-republica-dominicana,01-07-2021,06-07-2021
ceiboviajes,hoteles,resultados,10346,0,bayahibe-republica-dominicana,01-09-2021,06-09-2021
ceiboviajes,hoteles,resultados,10346,0,bayahibe-republica-dominicana,02-02-2021,06-02-2021
ceiboviajes,hoteles,resultados,10346,0,bayahibe-republica-dominicana,12-05-2021,19-05-2021
ceiboviajes,hoteles,resultados,10346,0,bayahibe-republica-dominicana,17-07-2021,22-07-2021
ceiboviajes,hoteles,resultados,10346,0,bayahibe-republica-dominicana,18-07-2021,23-07-2021
ceiboviajes,hoteles,resultados,10346,0,bayahibe-republica-dominicana,22-04-2021,27-04-2021
ceiboviajes,hoteles,resultados,10349,0,camboriu-brasil,10-02-2021,17-02-2021
ceiboviajes,hoteles,resultados,10378,0,cayo-santa-maria-cuba,01-05-2021,07-05-2021
ceiboviajes,hoteles,resultados,10378,0,cayo-santa-maria-cuba,11-04-2021,21-04-2021
ceiboviajes,hoteles,resultados,10378,0,cayo-santa-maria-cuba,21-09-2021,28-09-2021
ceiboviajes,hoteles,resultados,10378,0,cayo-santa-maria-cuba,24-08-2021,31-08-2021
ceiboviajes,hoteles,resultados,1078,0,holbox-mexico,29-03-2021,31-03-2021
ceiboviajes,hoteles,resultados,1078,0,holbox-mexico,31-03-2021,02-04-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,01-09-2021,05-09-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,01-09-2021,06-09-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,01-12-2021,05-12-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,02-03-2021,09-03-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,16-03-2021,20-03-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,21-07-2021,25-07-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,21-07-2021,25-07-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,25-12-2021,29-12-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,28-10-2021,04-11-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,29-03-2021,06-04-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,31-01-2021,01-02-2021
ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,31-03-2021,03-04-2021
ceiboviajes,hoteles,resultados,3534,0,la-habana-cuba,11-04-2021,12-04-2021
ceiboviajes,hoteles,resultados,3534,0,la-habana-cuba,11-04-2021,14-04-2021
ceiboviajes,hoteles,resultados,3930,0,isla-mujeres-mexico,29-03-2021,31-03-2021
ceiboviajes,hoteles,resultados,4784,0,la-romana-republica-dominicana,01-09-2021,06-09-2021
ceiboviajes,hoteles,resultados,4784,0,la-romana-republica-dominicana,01-09-2021,06-09-2021
ceiboviajes,hoteles,resultados,4784,0,la-romana-republica-dominicana,07-04-2021,14-04-2021
ceiboviajes,hoteles,resultados,4784,0,la-romana-republica-dominicana,09-09-2021,16-09-2021
ceiboviajes,hoteles,resultados,4784,0,la-romana-republica-dominicana,10-04-2021,17-04-2021
ceiboviajes,hoteles,resultados,4784,0,la-romana-republica-dominicana,12-05-2021,19-05-2021
ceiboviajes,hoteles,resultados,4784,0,la-romana-republica-dominicana,19-05-2021,26-05-2021
ceiboviajes,hoteles,resultados,4784,0,la-romana-republica-dominicana,22-02-2021,01-03-2021
ceiboviajes,hoteles,resultados,5972,0,montego-bay-jamaica,05-08-2021,12-08-2021
ceiboviajes,hoteles,resultados,5972,0,montego-bay-jamaica,08-09-2021,15-09-2021
